id,taxonomy_recordid,taxonomy_name,taxonomy_parent_name,taxonomy_grandparent_name,taxonomy_vocabulary,taxonomy_x_description,taxonomy_x_notes,taxonomy_services,taxonomy_parent_recordid,taxonomy_facet,category_id,taxonomy_id,flag
1673,1780,"Families/Friends of Inmates/Ex-Offenders",,,,,,,,,YJ-5000,YJ-5000,
1674,1781,"Children of Inmates/Ex-Offenders",,,,,,,,,YJ-5000.1500,YJ-5000.1500,
1675,1782,"Families/Friends of Mentally Ill",,,,,,,,,YJ-5500,YJ-5500,
1676,1783,"Families/Friends of Missing Children",,,,,,,,,YJ-6250.2550,YJ-6250.2550,
1677,1677,"Families/Friends of Murder Victims","Target Populations",,"Open211 Miami - AIRS",,,,Y,,YJ-6500,YJ-6500,
1678,1784,"Families/Friends of People With AIDS/HIV",,,,,,,,,YJ-6700,YJ-6700,
1679,1785,"Families/Friends of People With Alzheimer's Disease",,,,,,,,,YJ-6730,YJ-6730,
1680,1786,"Families/Friends of People With Cancer",,,,,,,,,YJ-6740,YJ-6740,
1681,1787,"Families/Friends of People With Disabilities",,,,,,,,,YJ-6750,YJ-6750,
1682,1788,"Parents of People With Disabilities",,,,,,,,,YJ-6750.6500,YJ-6750.6500,
1683,1789,"Families/Friends of Suicides",,,,,,,,,YJ-8000,YJ-8000,
1684,1790,"Former Foster Children",,,,,,,,,YJ-8600,YJ-8600,
1685,1791,"Divorced/Divorcing Persons",,,,,,,,,YJ-8630.1800,YJ-8630.1800,
1686,1792,"People With Disabilities/Health Conditions",,,,,,,,,YJ-8750,YJ-8750,
1687,1716,"Families With Infants/Toddlers",,,,,,,,,YK-2000.2200,YK-2000.2200,
1688,1717,Parents,,,,,,,,,YK-6500,YK-6500,
1689,1718,"Adoptive Parents",,,,,,,,,YK-6500.0500,YK-6500.0500,
1690,1719,"Expectant Fathers",,,,,,,,,YK-6500.1800,YK-6500.1800,
1691,1720,Fathers,,,,,,,,,YK-6500.1900,YK-6500.1900,
1692,1721,"Foster Parents",,,,,,,,,YK-6500.2000,YK-6500.2000,
1693,1722,"Gay/Lesbian/Bisexual/Transgender Parents",,,,,,,,,YK-6500.2450,YK-6500.2450,
1694,1723,Grandparents,,,,,,,,,YK-6500.2500,YK-6500.2500,
1695,1731,"Parents of Infants/Toddlers",,,,,,,,,YK-6500.6260,YK-6500.6260,
1696,1958,"Parents of Preadolescent Children",,,,,,,,,YK-6500.6280,YK-6500.6280,
1697,1959,"Parents of Preschool Aged Children",,,,,,,,,YK-6500.6300,YK-6500.6300,
1698,1960,"Parents of Primary School Age Children",,,,,,,,,YK-6500.6330,YK-6500.6330,
1699,1961,"Parents of Teens",,,,,,,,,YK-6500.6350,YK-6500.6350,
1700,1965,"Pregnant Single Women",,,,,,,,,YK-6500.6600-500,YK-6500.6600-500,
1701,1966,"Pregnant Teens",,,,,,,,,YK-6500.6600-550,YK-6500.6600-550,
1702,1967,"Pregnant Women With Children",,,,,,,,,YK-6500.6600-570,YK-6500.6600-570,
1703,1847,"Mental Health Issues",,,,,,,,,YZ-5000,YZ-5000,
1704,1649,"Older Adults",,,,,,,,,YB-8000,YB-8000,
1705,1759,"Young Adults",,,,,,,,,YB-9000,YB-9000,
1706,1665,"Amyotrophic Lateral Sclerosis",,,,,,,,,YF-3000.0520,YF-3000.0520,
1707,1666,"Sickle Cell Anemia",,,,,,,,,YF-3000.0560-800,YF-3000.0560-800,
1708,1667,Arthritis,,,,,,,,,YF-3000.0800,YF-3000.0800,
1709,1668,Asbestosis,,,,,,,,,YF-3000.0880,YF-3000.0880,
1710,1669,Asthma,,,,,,,,,YF-3000.0920,YF-3000.0920,
1711,1670,"Brain Injuries",,,,,,,,,YF-3000.1300,YF-3000.1300,
1712,1671,Cancer,,,,,,,,,YF-3000.1480,YF-3000.1480,
1713,1866,"Bone Cancer",,,,,,,,,YF-3000.1480-080,YF-3000.1480-080,
1714,1867,"Bladder Cancer",,,,,,,,,YF-3000.1480-100,YF-3000.1480-100,
1715,1868,"Breast Cancer",,,,,,,,,YF-3000.1480-120,YF-3000.1480-120,
1716,1869,"Cervical Cancer",,,,,,,,,YF-3000.1480-150,YF-3000.1480-150,
1717,1870,"Colorectal Cancer",,,,,,,,,YF-3000.1480-175,YF-3000.1480-175,
1718,1871,"Colon Cancer",,,,,,,,,YF-3000.1480-175.15,YF-3000.1480-175.15,
1719,1872,"Rectal Cancer",,,,,,,,,YF-3000.1480-175.70,YF-3000.1480-175.70,
1720,1873,"Liver Cancer",,,,,,,,,YF-3000.1480-450,YF-3000.1480-450,
1721,1874,"Lung Cancer",,,,,,,,,YF-3000.1480-480,YF-3000.1480-480,
1722,1875,"Ovarian Cancer",,,,,,,,,YF-3000.1480-650,YF-3000.1480-650,
1723,1876,"Pancreatic Cancer",,,,,,,,,YF-3000.1480-670,YF-3000.1480-670,
1724,1877,"Prostate Cancer",,,,,,,,,YF-3000.1480-680,YF-3000.1480-680,
1725,1878,"Renal Cancer",,,,,,,,,YF-3000.1480-740,YF-3000.1480-740,
1726,1879,"Skin Cancer",,,,,,,,,YF-3000.1480-800,YF-3000.1480-800,
1727,1880,"Stomach Cancer",,,,,,,,,YF-3000.1480-840,YF-3000.1480-840,
1728,1881,"Testicular Cancer",,,,,,,,,YF-3000.1480-870,YF-3000.1480-870,
1729,1882,"Thyroid Cancer",,,,,,,,,YF-3000.1480-880,YF-3000.1480-880,
1730,1883,"Uterine Cancer",,,,,,,,,YF-3000.1480-900,YF-3000.1480-900,
1731,1884,"Celiac Disease",,,,,,,,,YF-3000.1580,YF-3000.1580,
1732,1885,"Children Prenatally Exposed to Drugs",,,,,,,,,YF-3000.1710,YF-3000.1710,
1733,1886,"Cirrhosis of the Liver",,,,,,,,,YF-3000.1790,YF-3000.1790,
1734,1887,"Cleft Lip/Cleft Palate",,,,,,,,,YF-3000.1800,YF-3000.1800,
1735,1888,Ulcers,,,,,,,,,YF-3000.2110-900,YF-3000.2110-900,
1736,1889,"Crohn's Disease",,,,,,,,,YF-3000.2240,YF-3000.2240,
1737,1890,"Cystic Fibrosis",,,,,,,,,YF-3000.2320,YF-3000.2320,
1738,1891,"Interstitial Cystitis",,,,,,,,,YF-3000.2330-330,YF-3000.2330-330,
1739,1892,Dementia,,,,,,,,,YF-3000.2380,YF-3000.2380,
1740,1893,"Dermatitis Herpetiformis",,,,,,,,,YF-3000.2415,YF-3000.2415,
1741,1894,Diabetes,,,,,,,,,YF-3000.2440,YF-3000.2440,
1742,1895,"Gestational Diabetes",,,,,,,,,YF-3000.2440-250,YF-3000.2440-250,
1743,1896,"Type 1 Diabetes",,,,,,,,,YF-3000.2440-800,YF-3000.2440-800,
1744,1897,"Type 2 Diabetes",,,,,,,,,YF-3000.2440-850,YF-3000.2440-850,
1745,1898,"Down Syndrome",,,,,,,,,YF-3000.2560,YF-3000.2560,
1746,1899,"Facial Disorders/Disfigurements",,,,,,,,,YF-3000.3080,YF-3000.3080,
1747,1900,"Cranial Asymmetry",,,,,,,,,YF-3000.3080-150,YF-3000.3080-150,
1748,1901,Glaucoma,,,,,,,,,YF-3000.3320,YF-3000.3320,
1749,1902,"Heart Disease",,,,,,,,,YF-3000.3520,YF-3000.3520,
1750,1903,Hematomas,,,,,,,,,YF-3000.3530,YF-3000.3530,
1751,1904,Hepatitis,,,,,,,,,YF-3000.3600,YF-3000.3600,
1752,1905,"Huntington's Disease",,,,,,,,,YF-3000.3720,YF-3000.3720,
1753,1906,"Kidney Disease",,,,,,,,,YF-3000.4360,YF-3000.4360,
1754,1907,"Liver Disease",,,,,,,,,YF-3000.4700,YF-3000.4700,
1755,1908,"Lung Disease",,,,,,,,,YF-3000.4780,YF-3000.4780,
1756,1909,"Lupus Erythematosus",,,,,,,,,YF-3000.4800,YF-3000.4800,
1757,1910,"Multiple Sclerosis",,,,,,,,,YF-3000.5120,YF-3000.5120,
1758,1911,"Myasthenia Gravis",,,,,,,,,YF-3000.5240,YF-3000.5240,
1759,1912,Nephritis,,,,,,,,,YF-3000.5440,YF-3000.5440,
1760,1913,Nephrosis,,,,,,,,,YF-3000.5480,YF-3000.5480,
1761,1914,Neurofibromatosis,,,,,,,,,YF-3000.5560,YF-3000.5560,
1762,1915,"Parkinson's Disease",,,,,,,,,YF-3000.6160,YF-3000.6160,
1763,1916,"Pelvic Inflammatory Disease",,,,,,,,,YF-3000.6240,YF-3000.6240,
1764,1917,"People With Chronic Illnesses",,,,,,,,,YF-3000.6300,YF-3000.6300,
1765,1918,Poisoning,,,,,,,,,YF-3000.6680,YF-3000.6680,
1766,1919,"Reye Syndrome",,,,,,,,,YF-3000.7240,YF-3000.7240,
1767,1920,Scleroderma,,,,,,,,,YF-3000.7600,YF-3000.7600,
1768,1937,"Obsessive Compulsive Disorder",,,,,,,,,YF-5000.0500-550,YF-5000.0500-550,
1769,1938,"Chronic/Severe Mental Illness",,,,,,,,,YF-5000.1100,YF-5000.1100,
1770,1939,"Attention Deficit/Hyperactivity Disorder",,,,,,,,,YF-5000.1700-050,YF-5000.1700-050,
1771,1940,"Children and Youth With Emotional Disturbance",,,,,,,,,YF-5000.1700-100,YF-5000.1700-100,
1772,1941,"Dual Diagnosis",,,,,,,,,YF-5000.2100,YF-5000.2100,
1773,1942,"Compulsive Gambling",,,,,,,,,YF-5000.3300-200,YF-5000.3300-200,
1774,1943,"Overeating/Food Addiction",,,,,,,,,YF-5000.3300-540,YF-5000.3300-540,
1775,1944,"Sexual/Love Addiction",,,,,,,,,YF-5000.3300-800,YF-5000.3300-800,
1776,1945,"Bipolar Disorder",,,,,,,,,YF-5000.5050-100,YF-5000.5050-100,
1777,1946,Depression,,,,,,,,,YF-5000.5050-170,YF-5000.5050-170,
1778,1778,"Obsessive Compulsive Personalities","Target Populations",,"Open211 Miami - AIRS",,,,Y,,YF-5000.5400-620,YF-5000.5400-620,
1779,1947,"Suicide Attempt Survivors",,,,,,,,,YF-5000.9000-800,YF-5000.9000-800,
1780,1948,"Pediatric Patients",,,,,,,,,YF-6000.6600,YF-6000.6600,
1781,1949,"Joint Replacement Surgery Patients",,,,,,,,,YF-6000.8000-350,YF-6000.8000-350,
1782,1950,"Weight Loss Surgery Patients",,,,,,,,,YF-6000.8000-950,YF-6000.8000-950,
1783,1951,"Physical Disabilities",,,,,,,,,YF-6500,YF-6500,
1784,1793,"Adults With Disabilities/Health Conditions",,,,,,,,,YJ-8750.0025,YJ-8750.0025,
1785,1724,Guardians,,,,,,,,,YK-6500.2600,YK-6500.2600,
1786,1725,"Kinship Caregivers",,,,,,,,,YK-6500.3600,YK-6500.3600,
1787,1726,Mothers,,,,,,,,,YK-6500.4900,YK-6500.4900,
1788,1727,"New Parents",,,,,,,,,YK-6500.6100,YK-6500.6100,
1789,1728,"New Fathers",,,,,,,,,YK-6500.6100-600,YK-6500.6100-600,
1790,1729,"New Mothers",,,,,,,,,YK-6500.6100-650,YK-6500.6100-650,
1791,1730,"Parents of Children in Foster Care",,,,,,,,,YK-6500.6225,YK-6500.6225,
1792,1962,"Parents Sharing Custody",,,,,,,,,YK-6500.6400,YK-6500.6400,
1793,1963,"Parents Without Custody",,,,,,,,,YK-6500.6500,YK-6500.6500,
1794,1964,"Pregnant Women",,,,,,,,,YK-6500.6600,YK-6500.6600,
1795,1762,"Unaccompanied Minors",,,,,,,,,YB-9500.9000,YB-9500.9000,
1796,1763,"Medicaid Recipients",,,,,,,,,YC-5000,YC-5000,
1797,1764,"Medicare Beneficiaries",,,,,,,,,YC-5100,YC-5100,
1798,1765,"SSI Recipients",,,,,,,,,YC-8000,YC-8000,
1799,1766,Caregivers,,,,,,,,,YD,YD,
1800,1767,"Formal Caregivers",,,,,,,,,YD-2000,YD-2000,
1801,1768,"Informal Caregivers",,,,,,,,,YD-3300,YD-3300,
1802,1769,"Citizenship Applicants",,,,,,,,,YE-1460,YE-1460,
1803,1770,"Foreign Nationals",,,,,,,,,YE-2000,YE-2000,
1804,1771,"Foreign Tourists",,,,,,,,,YE-2000.2200,YE-2000.2200,
1805,1772,Immigrants,,,,,,,,,YE-3300,YE-3300,
1806,1773,Refugees/Entrants/Asylees,,,,,,,,,YE-7000,YE-7000,
1807,1557,"Developmental Disabilities",,,,,,,,,YF-1800,YF-1800,
1808,1558,"Autism Spectrum Disorders",,,,,,,,,YF-1800.0400,YF-1800.0400,
1809,1559,Autism,,,,,,,,,YF-1800.0400-050,YF-1800.0400-050,
1810,1560,"Cerebral Palsy",,,,,,,,,YF-1800.1500,YF-1800.1500,
1811,1561,Epilepsy,,,,,,,,,YF-1800.1800,YF-1800.1800,
1812,1562,"Intellectual Disabilities",,,,,,,,,YF-1800.5000,YF-1800.5000,
1813,1563,"Mild Intellectual Disabilities",,,,,,,,,YF-1800.5000-500,YF-1800.5000-500,
1814,1564,"Moderate Intellectual Disabilities",,,,,,,,,YF-1800.5000-520,YF-1800.5000-520,
1815,1565,"Profound Intellectual Disabilities",,,,,,,,,YF-1800.5000-650,YF-1800.5000-650,
1816,1566,"Severe Intellectual Disabilities",,,,,,,,,YF-1800.5000-800,YF-1800.5000-800,
1817,1957,"Kindergarten Students",,,,,,,,,YG-8000.3500,YG-8000.3500,
1818,1672,"Middle School Students",,,,,,,,,YG-8000.4900,YG-8000.4900,
1819,1590,"Pregnant Women - First Trimester",,,,,,,,,YK-6500.6600-600,YK-6500.6600-600,
1820,1591,"Pregnant Women - Second Trimester",,,,,,,,,YK-6500.6600-620,YK-6500.6600-620,
1821,1760,Youth,,,,,,,,,YB-9500,YB-9500,
1822,1652,"Emancipated Minors",,,,,,,,,YB-9500.1800,YB-9500.1800,
1823,1653,Infants/Toddlers,,,,,,,,,YB-9500.3300,YB-9500.3300,
1824,1654,Infants,,,,,,,,,YB-9500.3300-330,YB-9500.3300-330,
1825,1859,"Teen Pregnancy Issues",,,,,,,,,YZ-8480,YZ-8480,
1826,1860,"Transportation Issues",,,,,,,,,YZ-8560,YZ-8560,
1827,1861,"Veteran/Military Personnel Issues",,,,,,,,,YZ-8800,YZ-8800,
1828,1862,"Women's Issues",,,,,,,,,YZ-9000,YZ-9000,
1829,1863,"Legal Counseling",,,,,,,,,FP-4000,FP-4000,
1830,1864,"Legal Representation",,,,,,,,,FP-4500,FP-4500,
1831,1865,Adults,,,,,,,,,YB-0500,YB-0500,
1832,1774,"Undocumented People",,,,,,,,,YE-9000,YE-9000,
1833,1775,"Disabilities and Health Conditions",,,,,,,,,YF,YF,
1834,1776,"Communication Impairments",,,,,,,,,YF-1500,YF-1500,
1835,1777,"Language Impairments",,,,,,,,,YF-1500.4500,YF-1500.4500,
1836,1556,"Speech Impairments",,,,,,,,,YF-1500.8000,YF-1500.8000,
1837,1983,Bisexuals,,,,,,,,,YT-2400.1000,YT-2400.1000,
1838,1984,"Cross Dressers",,,,,,,,,YT-2400.1500,YT-2400.1500,
1839,1985,"Gay Men",,,,,,,,,YT-2400.2500,YT-2400.2500,
1840,1986,"GLBT Youth",,,,,,,,,YT-2400.2600,YT-2400.2600,
1841,1848,"Nonprofit Organization Issues",,,,,,,,,YZ-5800,YZ-5800,
1842,1849,"Offender/Ex-Offender Issues",,,,,,,,,YZ-6000,YZ-6000,
1843,1850,"Older Adult/Aging Issues",,,,,,,,,YZ-6100,YZ-6100,
1844,1851,"Oral Health Issues",,,,,,,,,YZ-6130,YZ-6130,
1845,1852,"Organ/Tissue Transplant Issues",,,,,,,,,YZ-6150,YZ-6150,
1846,1853,"Personal Finances Issues",,,,,,,,,YZ-6300,YZ-6300,
1847,1854,"Public Health Issues",,,,,,,,,YZ-6910,YZ-6910,
1848,1855,"Sexual Assault Issues",,,,,,,,,YZ-8200,YZ-8200,
1849,1856,"Smoking/Nicotine Addiction Issues",,,,,,,,,YZ-8250,YZ-8250,
1850,1857,"Substance Use Disorder Issues",,,,,,,,,YZ-8400,YZ-8400,
1851,1858,"Suicide Issues",,,,,,,,,YZ-8420,YZ-8420,
1852,1955,"Alcohol Use Disorder",,,,,,,,,YF-8000.0500,YF-8000.0500,
1853,1956,"Individuals Recovering from an Alcohol Use Disorder",,,,,,,,,YF-8000.0500-330,YF-8000.0500-330,
1854,1571,"Drug Use Disorders",,,,,,,,,YF-8000.1800,YF-8000.1800,
1855,1572,"Amphetamine Use Disorder",,,,,,,,,YF-8000.1800-020,YF-8000.1800-020,
1856,1573,"Individuals Recovering from a Drug Use Disorder",,,,,,,,,YF-8000.1800-325,YF-8000.1800-325,
1857,1574,"Opioid Use Disorder",,,,,,,,,YF-8000.1800-620,YF-8000.1800-620,
1858,1575,"Pregnant Women With a Drug Use Disorder",,,,,,,,,YF-8000.1800-680,YF-8000.1800-680,
1859,1673,"Minority Students",,,,,,,,,YG-8000.5000,YG-8000.5000,
1860,1674,"Preschool Students",,,,,,,,,YG-8000.6500,YG-8000.6500,
1861,1675,"Asian Community",,,,,,,,,YH-0500,YH-0500,
1862,1676,"Cuban Community",,,,,,,,,YH-1400.1500,YH-1400.1500,
1863,1677,"Haitian Community",,,,,,,,,YH-1400.3000,YH-1400.3000,
1864,1678,"Russian Community",,,,,,,,,YH-1800.7000,YH-1800.7000,
1865,1679,"Spanish Community",,,,,,,,,YH-1800.8100,YH-1800.8100,
1866,1680,"African American Community",,,,,,,,,YH-6000.0250,YH-6000.0250,
1867,1681,"Hispanic/Latino Community",,,,,,,,,YH-6000.3100,YH-6000.3100,
1868,1682,"Families and Individuals Needing Support",,,,,,,,,YJ,YJ,
1869,1683,"At Risk Families",,,,,,,,,YJ-0500.0300,YJ-0500.0300,
1870,1690,"Families of Active Military Personnel",,,,,,,,,YJ-2050.2030,YJ-2050.2030,
1871,1691,"Families of Retired Military Personnel",,,,,,,,,YJ-2050.2070,YJ-2050.2070,
1872,1692,"Families of Veterans",,,,,,,,,YJ-2050.2090,YJ-2050.2090,
1873,1693,"Families of Students",,,,,,,,,YJ-2060,YJ-2060,
1874,1694,"Children of Abused Women/Men",,,,,,,,,YJ-2075.1500,YJ-2075.1500,
1875,1695,"Families/Friends of Alcoholics",,,,,,,,,YJ-2300,YJ-2300,
1876,1696,"Children of Alcoholics",,,,,,,,,YJ-2300.1500,YJ-2300.1500,
1877,1697,"Siblings of Alcoholics",,,,,,,,,YJ-2300.8000,YJ-2300.8000,
1878,1698,"Spouses/Intimate Partners of Alcoholics",,,,,,,,,YJ-2300.8200,YJ-2300.8200,
1879,1699,"Families/Friends of Chronically Ill",,,,,,,,,YJ-2400,YJ-2400,
1880,1987,Lesbians,,,,,,,,,YT-2400.4500,YT-2400.4500,
1881,1988,"Transsexual/Transgender Individuals",,,,,,,,,YT-2400.8500,YT-2400.8500,
1882,1989,"Female to Male Transsexual/Transgender Individuals",,,,,,,,,YT-2400.8500-200,YT-2400.8500-200,
1883,1990,"Male to Female Transsexual/Transgender Individuals",,,,,,,,,YT-2400.8500-500,YT-2400.8500-500,
1884,1991,"Heterosexual Individuals",,,,,,,,,YT-3100,YT-3100,
1885,1992,"At Risk for Homelessness",,,,,,,,,YV-0400,YV-0400,
1886,1993,"Homeless People",,,,,,,,,YV-3000,YV-3000,
1887,2001,"Homeless Women",,,,,,,,,YV-3000.7500,YV-3000.7500,
1888,2002,"Homeless Youth",,,,,,,,,YV-3000.8000,YV-3000.8000,
1889,2003,Migrants,,"Migrant/Seasonal Farm Worker",,,,,,,YV-5000,YV-5000,modified
1890,2004,"Previously Homeless People",,,,,,,,,YV-6500,YV-6500,
1891,2005,"Rural Residents",,,,,,,,,YW-7000,YW-7000,
1892,2006,Victims/Survivors,,,,,,,,,YX,YX,
1893,2007,"Abused Adults",,,,,,,,,YX-0300,YX-0300,
1894,2008,"Abused Dependent Adults",,,,,,,,,YX-0300.0100,YX-0300.0100,
1895,2009,"Abused Gays/Lesbians",,,,,,,,,YX-0300.0125,YX-0300.0125,
1896,2010,"Abused Men",,,,,,,,,YX-0300.0150,YX-0300.0150,
1897,1734,"Sexually Abused Children",,,,,,,,,YX-0500.8000,YX-0500.8000,
1898,1735,"Child Incest Survivors",,,,,,,,,YX-0500.8000-100,YX-0500.8000-100,
1899,1736,"Child Sexual Assault Survivors",,,,,,,,,YX-0500.8000-150,YX-0500.8000-150,
1900,1737,"Sexually Exploited Children",,,,,,,,,YX-0500.8000-800,YX-0500.8000-800,
1901,1738,"Victims of Accidents Caused by Impaired Drivers",,,,,,,,,YX-0600.8500-900,YX-0600.8500-900,
1902,1739,"Bullying Victims",,,,,,,,,YX-1100,YX-1100,
1903,1740,"Crime Victims",,,,,,,,,YX-1500,YX-1500,
1904,1741,"Identity Theft Victims",,,,,,,,,YX-1500.3300,YX-1500.3300,
1905,1742,"Kidnap Victims",,,,,,,,,YX-1500.4000,YX-1500.4000,
1906,1743,"Robbery Victims",,,,,,,,,YX-1500.7000,YX-1500.7000,
1907,1744,"Stalking Victims",,,,,,,,,YX-1500.8000,YX-1500.8000,
1908,1745,"Torture Survivors",,,,,,,,,YX-1500.8500,YX-1500.8500,
1909,1746,"Victims of Human Trafficking",,,,,,,,,YX-1500.9000,YX-1500.9000,
1910,1833,"Domestic Violence Issues",,,,,,,,,YZ-1750,YZ-1750,
1911,1834,"Drug Use Disorder Issues",,,,,,,,,YZ-1800,YZ-1800,
1912,1835,"Education Issues",,,,,,,,,YZ-1850,YZ-1850,
1913,1836,"Environmental Issues",,,,,,,,,YZ-1990,YZ-1990,
1914,1837,"Family Planning Issues",,,,,,,,,YZ-2050,YZ-2050,
1915,1838,"Gambling Issues",,,,,,,,,YZ-2450,YZ-2450,
1916,1839,"Gay/Lesbian/Bisexual/Transgender Issues",,,,,,,,,YZ-2500,YZ-2500,
1917,1840,"Health Issues",,,,,,,,,YZ-3050,YZ-3050,
1918,1841,"Homelessness Issues",,,,,,,,,YZ-3100,YZ-3100,
1919,1842,"Human Trafficking Issues",,,,,,,,,YZ-3265,YZ-3265,
1920,1843,"Hunger/Food Issues",,,,,,,,,YZ-3280,YZ-3280,
1921,1844,"Immigration Issues",,,,,,,,,YZ-3350,YZ-3350,
1922,1845,"International Issues",,,,,,,,,YZ-3500,YZ-3500,
1923,1846,"Labor Issues",,,,,,,,,YZ-4100,YZ-4100,
1924,1924,"Literacy Issues","Target Populations",,"Open211 Miami - AIRS",,,,Y,,YZ-4650,YZ-4650,
1925,1952,Amputations,,,,,,,,,YF-6500.0500,YF-6500.0500,
1926,1953,Paralysis,,,,,,,,,YF-6500.6450,YF-6500.6450,
1927,1954,"Substance Use Disorders",,,,,,,,,YF-8000,YF-8000,
1928,1576,"Teenagers With a Drug Use Disorder",,,,,,,,,YF-8000.1800-850,YF-8000.1800-850,
1929,1577,"Tobacco Use Disorders",,,,,,,,,YF-8000.1800-860,YF-8000.1800-860,
1930,1578,"Terminal Illness",,,,,,,,,YF-8500,YF-8500,
1931,1579,"Visual Impairments",,,,,,,,,YF-9000,YF-9000,
1932,1580,Blindness,,,,,,,,,YF-9000.0100,YF-9000.0100,
1933,1581,"Partial Sightedness",,,,,,,,,YF-9000.6500,YF-9000.6500,
1934,1582,"College/University Graduates",,,,,,,,,YG-1700.1500,YG-1700.1500,
1935,1583,"Functional Illiteracy",,,,,,,,,YG-2000,YG-2000,
1936,1584,"Limited English Proficiency",,,,,,,,,YG-4500,YG-4500,
1937,1585,"High School Dropouts",,,,,,,,,YG-7900.3000,YG-7900.3000,
1938,1586,"All Grade School Students",,,,,,,,,YG-8000.0400,YG-8000.0400,
1939,1587,"College/University Students",,,,,,,,,YG-8000.1500,YG-8000.1500,
1940,1684,"At Risk Youth",,,,,,,,,YJ-0500.0500,YJ-0500.0500,
1941,1685,"Bereaved Individuals",,,,,,,,,YJ-0900,YJ-0900,
1942,1686,"Bereaved Children",,,,,,,,,YJ-0900.1100,YJ-0900.1100,
1943,1687,"Bereaved Parents",,,,,,,,,YJ-0900.1250,YJ-0900.1250,
1944,1688,Ex-Offenders,,,,,,,,,YJ-2030,YJ-2030,
1945,1689,"Families of Military Personnel/Veterans",,,,,,,,,YJ-2050,YJ-2050,
1946,1994,"Chronically Homeless",,,,,,,,,YV-3000.1500,YV-3000.1500,
1947,1995,"Homeless Couples",,,,,,,,,YV-3000.1550,YV-3000.1550,
1948,1996,"Evicted People",,,,,,,,,YV-3000.1800,YV-3000.1800,
1949,1997,"Homeless Families",,,,,,,,,YV-3000.3000,YV-3000.3000,
1950,1998,"Homeless Men",,,,,,,,,YV-3000.3050,YV-3000.3050,
1951,1999,"Homeless Mentally Ill",,,,,,,,,YV-3000.3100,YV-3000.3100,
1952,2000,"Homeless Veterans",,,,,,,,,YV-3000.3150,YV-3000.3150,
1953,2011,"Abused Women",,,,,,,,,YX-0300.0190,YX-0300.0190,
1954,2012,"Emotionally Abused Adults",,,,,,,,,YX-0300.1950,YX-0300.1950,
1955,2013,"Financially Abused Adults",,,,,,,,,YX-0300.2050,YX-0300.2050,
1956,2014,"Physically Abused Adults",,,,,,,,,YX-0300.6400,YX-0300.6400,
1957,2015,"Sexually Abused Adults",,,,,,,,,YX-0300.8100,YX-0300.8100,
1958,2016,"Adult Incest Survivors",,,,,,,,,YX-0300.8100-030,YX-0300.8100-030,
1959,2017,"Adult Sexual Assault Survivors",,,,,,,,,YX-0300.8100-050,YX-0300.8100-050,
1960,2018,"Spouse/Intimate Partner Sexual Assault Survivors",,,,,,,,,YX-0300.8100-800,YX-0300.8100-800,
1961,2019,"Abused Children",,,,,,,,,YX-0500,YX-0500,
1962,2020,"Emotionally Abused Children",,,,,,,,,YX-0500.1800,YX-0500.1800,
1963,1732,"Neglected Children",,,,,,,,,YX-0500.6000,YX-0500.6000,
1964,1733,"Physically Abused Children",,,,,,,,,YX-0500.6400,YX-0500.6400,
1965,1747,"Crime Witnesses",,,,,,,,,YX-1550,YX-1550,
1966,1748,"Children Witnessing Violence",,,,,,,,,YX-1550.1500,YX-1550.1500,
1967,1749,"Disaster Victims",,,,,,,,,YX-1800,YX-1800,
1968,1750,"Holocaust Survivors",,,,,,,,,YX-3000,YX-3000,
1969,1751,Volunteers,,,,,,,,,YY,YY,
1970,1752,"Older Adult Volunteers",,,,,,,,,YY-0500.6000,YY-0500.6000,
1971,1753,"Civic Group Volunteers",,,,,,,,,YY-9000.1500,YY-9000.1500,
1972,1754,"Faith Based Group Volunteers",,,,,,,,,YY-9000.1900,YY-9000.1900,
1973,1755,"Abandoned Baby Issues",,,,,,,,,YZ-0030,YZ-0030,
1974,1756,"Addictions/Dependencies Issues",,,,,,,,,YZ-0150,YZ-0150,
1975,1757,"Adoption/Foster Care Issues",,,,,,,,,YZ-0200,YZ-0200,
1976,1758,"AIDS/HIV Issues",,,,,,,,,YZ-0350,YZ-0350,
1977,1823,"Alcohol Use Disorder Issues",,,,,,,,,YZ-0400,YZ-0400,
1978,1824,"Arts/Humanities Issues",,"Arts and Culture",,,,,,,YZ-0500,YZ-0500,modified
1979,1825,"Business Issues",,,,,,,,,YZ-1000,YZ-1000,
1980,1826,"Child Abduction/Parental Kidnapping Issues",,,,,,,,,YZ-1420,YZ-1420,
1981,1827,"Child Abuse Issues",,,,,,,,,YZ-1450,YZ-1450,
1982,1828,"Civil Rights Issues",,,,,,,,,YZ-1500,YZ-1500,
1983,1829,"Death and Dying Issues",,,,,,,,,YZ-1670,YZ-1670,
1984,1830,"Developmental Issues",,,,,,,,,YZ-1680,YZ-1680,
1985,1831,"Disabilities Issues",,,,,,,,,YZ-1700,YZ-1700,
1986,1832,"Divorce/Custody/Support Issues",,,,,,,,,YZ-1740,YZ-1740,
1987,1987,"Basic Needs",,,"Open211 Miami - AIRS",,,,,Service,B,B,
1988,1988,"Consumer Services",,,"Open211 Miami - AIRS",,,,,Service,D,D,
1989,1989,"Criminal Justice and Legal Services",,,"Open211 Miami - AIRS",,,,,Service,F,F,
